id_pregunta,origen,respuesta_texto,ts_creacion
68f2d95bd190740cfd6a268e,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:38
68f2d95bd190740cfd6a1bf3,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:38
68f2d95bd190740cfd6a3fbe,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:39
68f2d95bd190740cfd6a3a76,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:39
68f2d95bd190740cfd6a2977,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:41
68f2d95bd190740cfd6a20d5,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:41
68f2d95bd190740cfd6a24a2,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:41
68f2d95bd190740cfd6a3dfa,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:41
68f2d95bd190740cfd6a3ace,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:41
68f2d95bd190740cfd6a28eb,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:42
68f2d95bd190740cfd6a342e,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:43
68f2d95bd190740cfd6a3a53,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:43
68f2d95bd190740cfd6a216c,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:43
68f2d95bd190740cfd6a23e8,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:43
68f2d95bd190740cfd6a37b8,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:43
68f2d95bd190740cfd6a33dd,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:44
68f2d95bd190740cfd6a2c5f,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:45
68f2d95bd190740cfd6a1f5a,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:45
68f2d95bd190740cfd6a2bd0,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:45
68f2d95bd190740cfd6a37f7,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:47
68f2d95bd190740cfd6a3fa5,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:47
68f2d95bd190740cfd6a2811,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:47
68f2d95bd190740cfd6a2d61,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:48
68f2d95bd190740cfd6a32ec,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:49
68f2d95bd190740cfd6a2107,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:50
68f2d95bd190740cfd6a4084,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:50
68f2d95bd190740cfd6a330f,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:51
68f2d95bd190740cfd6a2de0,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:51
68f2d95bd190740cfd6a234d,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:51
68f2d95bd190740cfd6a39aa,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:53
68f2d95bd190740cfd6a25a6,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:53
68f2d95bd190740cfd6a4099,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:53
68f2d95bd190740cfd6a37e7,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:53
68f2d95bd190740cfd6a3b9a,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:54
68f2d95bd190740cfd6a3624,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:54
68f2d95bd190740cfd6a22f8,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:54
68f2d95bd190740cfd6a4173,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:57
68f2d95bd190740cfd6a3b5e,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:59
68f2d95bd190740cfd6a389b,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:59
68f2d95bd190740cfd6a29c7,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:48:59
68f2d95bd190740cfd6a2904,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:00
68f2d95bd190740cfd6a3235,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:00
68f2d95bd190740cfd6a2e2c,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:00
68f2d95bd190740cfd6a1bda,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:00
68f2d95bd190740cfd6a3cfa,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:00
68f2d95bd190740cfd6a205c,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:01
68f2d95bd190740cfd6a34d9,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:03
68f2d95bd190740cfd6a1cca,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:03
68f2d95bd190740cfd6a2f21,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:04
68f2d95bd190740cfd6a3186,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:04
68f2d95bd190740cfd6a2917,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:05
68f2d95bd190740cfd6a3dd8,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:05
68f2d95bd190740cfd6a24a2,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:06
68f2d95bd190740cfd6a2a1a,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:06
68f2d95bd190740cfd6a28e9,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:07
68f2d95bd190740cfd6a315b,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:07
68f2d95bd190740cfd6a2f3c,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:08
68f2d95bd190740cfd6a28e1,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:09
68f2d95bd190740cfd6a35d9,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:09
68f2d95bd190740cfd6a3064,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:09
68f2d95bd190740cfd6a3620,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:11
68f2d95bd190740cfd6a3350,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:12
68f2d95bd190740cfd6a34f2,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:12
68f2d95bd190740cfd6a334d,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:13
68f2d95bd190740cfd6a1c04,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:15
68f2d95bd190740cfd6a25eb,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:15
68f2d95bd190740cfd6a3091,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:18
68f2d95bd190740cfd6a41ae,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:19
68f2d95bd190740cfd6a2953,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:19
68f2d95bd190740cfd6a3324,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:20
68f2d95bd190740cfd6a3aaf,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:20
68f2d95bd190740cfd6a3508,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:23
68f2d95bd190740cfd6a1e32,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:23
68f2d95bd190740cfd6a2048,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:25
68f2d95bd190740cfd6a2999,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:25
68f2d95bd190740cfd6a2d2b,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:26
68f2d95bd190740cfd6a31e4,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:26
68f2d95bd190740cfd6a3b75,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:26
68f2d95bd190740cfd6a2b70,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:27
68f2d95bd190740cfd6a33e4,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:29
68f2d95bd190740cfd6a2d07,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:30
68f2d95bd190740cfd6a31ff,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:30
68f2d95bd190740cfd6a3a59,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:32
68f2d95bd190740cfd6a35cf,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:33
68f2d95bd190740cfd6a236d,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:34
68f2d95bd190740cfd6a23a8,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:34
68f2d95bd190740cfd6a4156,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:34
68f2d95bd190740cfd6a3c65,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:35
68f2d95bd190740cfd6a2be1,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:35
68f2d95bd190740cfd6a2261,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:37
68f2d95bd190740cfd6a2f2c,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:38
68f2d95bd190740cfd6a3079,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:39
68f2d95bd190740cfd6a3cd5,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:40
68f2d95bd190740cfd6a25e5,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:41
68f2d95bd190740cfd6a2d88,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:41
68f2d95bd190740cfd6a323c,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:44
68f2d95bd190740cfd6a1ebb,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:47
68f2d95bd190740cfd6a26f8,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:47
68f2d95bd190740cfd6a2dcd,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:47
68f2d95bd190740cfd6a3c3c,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:47
68f2d95bd190740cfd6a1e33,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:47
68f2d95bd190740cfd6a3db1,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:50
68f2d95bd190740cfd6a2231,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:51
68f2d95bd190740cfd6a41da,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:51
68f2d95bd190740cfd6a2048,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:51
68f2d95bd190740cfd6a36ee,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:51
68f2d95bd190740cfd6a1acf,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:52
68f2d95bd190740cfd6a1b95,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:53
68f2d95bd190740cfd6a26ee,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:53
68f2d95bd190740cfd6a2e0c,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:53
68f2d95bd190740cfd6a1cf7,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:54
68f2d95bd190740cfd6a305c,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:54
68f2d95bd190740cfd6a37ce,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:55
68f2d95bd190740cfd6a2bda,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:56
68f2d95bd190740cfd6a2876,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:57
68f2d95bd190740cfd6a4045,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:58
68f2d95bd190740cfd6a256a,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:59
68f2d95bd190740cfd6a2811,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:49:59
68f2d95bd190740cfd6a214c,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:00
68f2d95bd190740cfd6a3cca,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:00
68f2d95bd190740cfd6a34cd,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:01
68f2d95bd190740cfd6a3937,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:01
68f2d95bd190740cfd6a318a,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:03
68f2d95bd190740cfd6a319b,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:03
68f2d95bd190740cfd6a3a5f,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:05
68f2d95bd190740cfd6a3a18,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:06
68f2d95bd190740cfd6a25fb,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:06
68f2d95bd190740cfd6a25f5,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:06
68f2d95bd190740cfd6a3caa,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:07
68f2d95bd190740cfd6a2acc,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:08
68f2d95bd190740cfd6a2b75,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:08
68f2d95bd190740cfd6a3344,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:09
68f2d95bd190740cfd6a3347,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:09
68f2d95bd190740cfd6a3ac9,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:10
68f2d95bd190740cfd6a3367,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:10
68f2d95bd190740cfd6a3336,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:10
68f2d95bd190740cfd6a2122,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:10
68f2d95bd190740cfd6a3141,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:13
68f2d95bd190740cfd6a36c1,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:13
68f2d95bd190740cfd6a2f2a,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:14
68f2d95bd190740cfd6a391a,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:14
68f2d95bd190740cfd6a35f3,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:15
68f2d95bd190740cfd6a398b,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:17
68f2d95bd190740cfd6a2780,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:17
68f2d95bd190740cfd6a243d,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:18
68f2d95bd190740cfd6a360a,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:18
68f2d95bd190740cfd6a218b,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:19
68f2d95bd190740cfd6a1cce,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:20
68f2d95bd190740cfd6a26e6,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:21
68f2d95bd190740cfd6a3140,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:22
68f2d95bd190740cfd6a2734,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:23
68f2d95bd190740cfd6a211b,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:23
68f2d95bd190740cfd6a3530,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:23
68f2d95bd190740cfd6a27fc,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:24
68f2d95bd190740cfd6a1cc4,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:25
68f2d95bd190740cfd6a32d9,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:26
68f2d95bd190740cfd6a3177,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:26
68f2d95bd190740cfd6a3d31,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:27
68f2d95bd190740cfd6a35ea,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:28
68f2d95bd190740cfd6a3997,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:28
68f2d95bd190740cfd6a3399,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:29
68f2d95bd190740cfd6a3554,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:30
68f2d95bd190740cfd6a2f67,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:30
68f2d95bd190740cfd6a22d2,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:30
68f2d95bd190740cfd6a1d0f,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:30
68f2d95bd190740cfd6a240d,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:32
68f2d95bd190740cfd6a2b9a,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:32
68f2d95bd190740cfd6a2d63,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:33
68f2d95bd190740cfd6a285e,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:37
68f2d95bd190740cfd6a3149,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:38
68f2d95bd190740cfd6a26bc,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:39
68f2d95bd190740cfd6a2e40,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:39
68f2d95bd190740cfd6a4160,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:39
68f2d95bd190740cfd6a390e,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:40
68f2d95bd190740cfd6a361f,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:40
68f2d95bd190740cfd6a3e9f,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:40
68f2d95bd190740cfd6a3a62,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:41
68f2d95bd190740cfd6a2a65,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:41
68f2d95bd190740cfd6a1ea4,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:41
68f2d95bd190740cfd6a2a58,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:44
68f2d95bd190740cfd6a367c,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:45
68f2d95bd190740cfd6a234b,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:46
68f2d95bd190740cfd6a2453,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:47
68f2d95bd190740cfd6a2bba,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:47
68f2d95bd190740cfd6a3e3a,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:48
68f2d95bd190740cfd6a38ce,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:48
68f2d95bd190740cfd6a3aa4,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:49
68f2d95bd190740cfd6a3973,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:49
68f2d95bd190740cfd6a228d,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:49
68f2d95bd190740cfd6a3700,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:49
68f2d95bd190740cfd6a415c,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:50
68f2d95bd190740cfd6a31aa,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:50
68f2d95bd190740cfd6a1c9b,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:51
68f2d95bd190740cfd6a408b,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:53
68f2d95bd190740cfd6a2812,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:53
68f2d95bd190740cfd6a3ae8,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:53
68f2d95bd190740cfd6a2268,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:55
68f2d95bd190740cfd6a1b68,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:56
68f2d95bd190740cfd6a3ca5,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:57
68f2d95bd190740cfd6a3ad9,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:57
68f2d95bd190740cfd6a3fb4,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:58
68f2d95bd190740cfd6a1d03,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:58
68f2d95bd190740cfd6a1d00,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:59
68f2d95bd190740cfd6a4139,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:50:59
68f2d95bd190740cfd6a3751,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:00
68f2d95bd190740cfd6a2518,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:00
68f2d95bd190740cfd6a2f4c,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:01
68f2d95bd190740cfd6a3580,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:02
68f2d95bd190740cfd6a36db,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:02
68f2d95bd190740cfd6a2008,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:03
68f2d95bd190740cfd6a31d1,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:05
68f2d95bd190740cfd6a3e43,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:06
68f2d95bd190740cfd6a29cc,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:06
68f2d95bd190740cfd6a3c64,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:07
68f2d95bd190740cfd6a4179,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:08
68f2d95bd190740cfd6a2483,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:10
68f2d95bd190740cfd6a2d63,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:10
68f2d95bd190740cfd6a23db,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:11
68f2d95bd190740cfd6a4094,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:12
68f2d95bd190740cfd6a3a80,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:13
68f2d95bd190740cfd6a3b18,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:14
68f2d95bd190740cfd6a2e7d,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:14
68f2d95bd190740cfd6a37cb,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:15
68f2d95bd190740cfd6a3ffb,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:15
68f2d95bd190740cfd6a2d53,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:17
68f2d95bd190740cfd6a1baa,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:17
68f2d95bd190740cfd6a2855,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:18
68f2d95bd190740cfd6a22ea,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:18
68f2d95bd190740cfd6a3f1c,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:18
68f2d95bd190740cfd6a1fb2,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:18
68f2d95bd190740cfd6a3e30,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:18
68f2d95bd190740cfd6a21b6,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:20
68f2d95bd190740cfd6a3a16,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:20
68f2d95bd190740cfd6a36d0,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:21
68f2d95bd190740cfd6a2328,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:23
68f2d95bd190740cfd6a336a,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:23
68f2d95bd190740cfd6a272a,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:24
68f2d95bd190740cfd6a2df1,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:24
68f2d95bd190740cfd6a33cf,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:25
68f2d95bd190740cfd6a1c52,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:28
68f2d95bd190740cfd6a2e55,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:28
68f2d95bd190740cfd6a3a31,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:28
68f2d95bd190740cfd6a2a15,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:29
68f2d95bd190740cfd6a1bdc,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:29
68f2d95bd190740cfd6a1df5,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:31
68f2d95bd190740cfd6a2508,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:32
68f2d95bd190740cfd6a22e4,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:33
68f2d95bd190740cfd6a2317,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:34
68f2d95bd190740cfd6a3966,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:34
68f2d95bd190740cfd6a2938,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:35
68f2d95bd190740cfd6a37bf,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:35
68f2d95bd190740cfd6a2ac7,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:35
68f2d95bd190740cfd6a2f75,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:35
68f2d95bd190740cfd6a206f,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:35
68f2d95bd190740cfd6a412e,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:36
68f2d95bd190740cfd6a2e87,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:37
68f2d95bd190740cfd6a2e3e,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:38
68f2d95bd190740cfd6a37e0,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:38
68f2d95bd190740cfd6a266e,yahoo,PUBLISH ENQUEUED questions_in,2025-10-29T13:51:39
